step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate
227,0.7660400867462158,0.8333333134651184,,1.3511493496778535,0.6097560975609756,,,,
228,0.770127534866333,0.7368420958518982,,0.9719379742940267,0.6944444444444444,,,,
229,0.5899528861045837,0.8333333134651184,,0.8273545970087466,0.6956521739130435,,,,
230,0.6441854238510132,0.8999999761581421,,0.8145878232758621,0.7241379310344828,,,,
231,0.40623173117637634,0.875,,1.145398563808865,0.7222222222222222,,,,
232,0.45100873708724976,0.800000011920929,,0.8228093060580167,0.7727272727272727,,,,
233,0.8994386792182922,0.800000011920929,,0.9056644893827892,0.7380952380952381,,,,
234,0.6399402022361755,0.7948718070983887,,1.7453759511311848,0.5897435897435898,,,,
235,0.7983618974685669,0.6666666865348816,,0.9328512262415003,0.7037037037037037,,,,
236,0.783795952796936,0.8235294222831726,,1.0429041202251728,0.6153846153846154,,,,
237,0.9272027611732483,0.6969696879386902,,0.5554294586181641,0.8333333333333334,,,,
238,0.9419095516204834,0.7333333492279053,,1.057357406616211,0.6,,,,
239,0.6203504800796509,0.7241379022598267,,0.8266198214362649,0.7647058823529411,,,,
240,2.2693614959716797,0.5199999809265137,,2.3213122685750327,0.5416666666666666,,,,
241,1.251504898071289,0.7200000286102295,,1.3765200446633732,0.6764705882352942,,,,
242,0.4740975797176361,0.9523809552192688,,0.8579981430717136,0.782608695652174,,,,
243,0.9880067706108093,0.6818181872367859,,1.047433598836263,0.6666666666666666,,,,
244,0.9778181314468384,0.7142857313156128,,1.5782808002672697,0.631578947368421,,,,
245,0.8943089842796326,0.6756756901741028,,0.9490341822306315,0.7,,,,
246,0.9043833017349243,0.7307692170143127,,1.2681892395019532,0.7,,,,
247,0.973219633102417,0.5714285969734192,,0.748695446894719,0.8076923076923077,,,,
248,0.33938390016555786,0.8636363744735718,,1.750265121459961,0.5263157894736842,,,,
249,0.8583294153213501,0.6888889074325562,,1.1106494267781575,0.6666666666666666,,,,
250,0.7337520718574524,0.6896551847457886,,2.3987490844726564,0.56,,,,
251,0.33155593276023865,0.9166666865348816,,1.2594090779622396,0.6333333333333333,,,,
252,1.390291452407837,0.4444444477558136,,1.050140380859375,0.5882352941176471,,,,
253,0.4989795684814453,0.8333333134651184,,1.1320787157331194,0.5952380952380952,,,,
254,0.995161771774292,0.6399999856948853,,0.7934855981306597,0.6818181818181818,,,,
255,1.0783883333206177,0.692307710647583,,1.1957293543322334,0.6896551724137931,,,,
256,0.5884448885917664,0.8235294222831726,,1.1721958747276893,0.6153846153846154,,,,
257,0.8033775687217712,0.6818181872367859,,0.6555935786320612,0.6923076923076923,,,,
258,0.9566227793693542,0.7222222089767456,,0.999518632888794,0.671875,,,,
259,1.2106311321258545,0.75,,0.8022535959879558,0.7333333333333333,,,,
260,1.1485342979431152,0.7777777910232544,,0.8454221487045288,0.6875,,,,
261,0.7947691082954407,0.800000011920929,,1.3979247940911188,0.6666666666666666,,,,
262,0.6360829472541809,0.8095238208770752,,1.1040947777884347,0.6785714285714286,,,,
263,0.7136766910552979,0.7200000286102295,,0.3638622495863173,0.8888888888888888,,,,
264,0.63728266954422,0.800000011920929,,0.5031364077613467,0.8095238095238095,,,,
265,1.2308226823806763,0.5384615659713745,,1.3114123460723133,0.6097560975609756,,,,
266,0.9957160353660583,0.6530612111091614,,0.9455675548977323,0.7222222222222222,,,,
267,0.9475642442703247,0.7179487347602844,,0.7696146757706351,0.6956521739130435,,,,
268,0.9436008930206299,0.692307710647583,,0.8018062196928879,0.7241379310344828,,,,
269,0.8016666769981384,0.6666666865348816,,1.0096753438313801,0.7222222222222222,,,,
270,0.9943075180053711,0.7083333134651184,,0.8704665790904652,0.7727272727272727,,,,
271,0.5905513167381287,0.8333333134651184,,0.9082440421694801,0.7619047619047619,,,,
272,0.21404647827148438,1,,1.68467282026242,0.6153846153846154,,,,
273,0.5087376832962036,0.78125,,0.9718278955530237,0.7407407407407407,,,,
274,1.1779125928878784,0.6521739363670349,,0.984581287090595,0.6153846153846154,,,,
275,0.8755526542663574,0.6470588445663452,,0.6534476280212402,0.8333333333333334,,,,
276,0.36450111865997314,0.8399999737739563,,1.0651097615559897,0.6,,,,
277,0.5393528938293457,0.875,,0.8471906886381262,0.7647058823529411,,,,
278,0.8187482953071594,0.8095238208770752,,2.2719414234161377,0.5833333333333334,,,,
279,0.4780944287776947,0.8235294222831726,,1.3481535631067612,0.7058823529411765,,,,
280,1.0536463260650635,0.7142857313156128,,0.738864566968835,0.7391304347826086,,,,
281,0.6334739923477173,0.800000011920929,,1.007314936319987,0.6666666666666666,,,,
282,0.8129819631576538,0.6774193644523621,,1.5775263936896073,0.631578947368421,,,,
283,1.075533151626587,0.6122449040412903,,0.9061247507731119,0.7,,,,
284,0.5451822280883789,0.7777777910232544,,1.2819315910339355,0.7,,,,
285,0.6659067869186401,0.8461538553237915,,0.7337725712702825,0.7307692307692307,,,,
286,0.9621077179908752,0.6363636255264282,,1.6940798508493524,0.5263157894736842,,,,
287,0.8360300660133362,0.698113203048706,,1.1038907368977864,0.6666666666666666,,,,
288,0.6685509085655212,0.6666666865348816,,2.339344787597656,0.56,,,,
289,0.6983222961425781,0.7857142686843872,,1.1939568201700845,0.6333333333333333,,,,
290,1.2538223266601562,0.625,,0.9889037188361672,0.5882352941176471,,,,
291,0.48055875301361084,0.8636363744735718,,1.1843206314813524,0.5714285714285714,,,,
292,0.6939188241958618,0.7692307829856873,,0.7333934090354226,0.7272727272727273,,,,
293,0.8447456359863281,0.7307692170143127,,1.166433202809301,0.6896551724137931,,,,
294,0.5104622840881348,0.7142857313156128,,1.1638946533203125,0.6538461538461539,,,,
295,1.3451581001281738,0.5555555820465088,,0.6474805978628305,0.6923076923076923,,,,
296,1.3361585140228271,0.6111111044883728,,0.975773274898529,0.671875,,,,
297,0.8493326902389526,0.7307692170143127,,0.7785369873046875,0.8,,,,
298,0.9967491030693054,0.7142857313156128,,0.8364503383636475,0.75,,,,
299,0.9432743191719055,0.6216216087341309,,1.3082027965121799,0.6666666666666666,,,,
300,1.1674206256866455,0.6190476417541504,,1.1570279938834054,0.7142857142857143,,,,
301,0.58903968334198,0.7777777910232544,,0.3914865917629666,0.8888888888888888,,,,
302,0.5389159321784973,0.7631579041481018,,0.5183684031168619,0.8095238095238095,,1.1290529468866783,0.6732283464566929,
303,0.6776953339576721,0.7272727489471436,,1.309086915923328,0.6097560975609756,,,,
304,0.36621642112731934,0.9411764740943909,,0.8340740203857422,0.75,,,,
305,0.578711211681366,0.800000011920929,,0.7592951733133068,0.782608695652174,,,,
306,0.5101754665374756,0.8181818127632141,,0.8100855597134294,0.7586206896551724,,,,
307,1.7085751295089722,0.6000000238418579,,0.9722280502319336,0.7222222222222222,,,,
308,0.3120349943637848,0.9333333373069763,,0.8572483929720792,0.8181818181818182,,,,
309,0.6019502282142639,0.75,,0.8542765208653041,0.7619047619047619,,,,
310,0.4461183547973633,0.8125,,1.6865198184282353,0.5897435897435898,,,,
311,1.008974313735962,0.7037037014961243,,0.9147761309588397,0.7407407407407407,,,,
312,0.4609376788139343,0.8666666746139526,,1.0004964241614709,0.5769230769230769,,,,
313,0.720809817314148,0.7222222089767456,,0.6880464553833008,0.75,,,,
314,0.5201224684715271,0.9166666865348816,,1.1077823638916016,0.6,,,,
315,0.9716519117355347,0.7068965435028076,,0.8179397022022921,0.7647058823529411,,,,
316,0.4237559139728546,0.9259259104728699,,2.26786732673645,0.5833333333333334,,,,
317,0.5064965486526489,0.8235294222831726,,1.2773574380313648,0.7058823529411765,,,,
318,1.086164116859436,0.7111111283302307,,0.7960360153861668,0.782608695652174,,,,
319,0.5250895619392395,0.8500000238418579,,0.8843254089355469,0.7333333333333333,,,,
320,0.5849213600158691,0.8095238208770752,,1.5362524735300165,0.631578947368421,,,,
321,0.35748201608657837,0.9523809552192688,,0.8766248067220052,0.7,,,,
322,0.6893294453620911,0.8095238208770752,,1.2438223838806153,0.7,,,,
323,0.7866634726524353,0.7777777910232544,,0.737582280085637,0.6923076923076923,,,,
324,0.5850759148597717,0.7857142686843872,,1.704459039788497,0.5263157894736842,,,,
325,0.48373621702194214,0.8571428656578064,,1.0532703399658203,0.6666666666666666,,,,
326,0.77143394947052,0.7857142686843872,,2.4710508728027345,0.52,,,,
327,0.6433411240577698,0.7307692170143127,,1.1683561325073242,0.6666666666666666,,,,
328,0.7643505930900574,0.7272727489471436,,1.0370556326473461,0.5882352941176471,,,,
329,0.38128626346588135,0.875,,1.2018233707972936,0.5714285714285714,,,,
330,0.4967581033706665,0.800000011920929,,0.7595837332985618,0.7272727272727273,,,,
331,0.6231566667556763,0.8500000238418579,,1.226660366716056,0.7586206896551724,,,,
332,0.9431727528572083,0.7142857313156128,,1.1065415602463942,0.6538461538461539,,,,
333,0.2963028848171234,0.9047619104385376,,0.5610446929931641,0.6923076923076923,,,,
334,0.9327640533447266,0.7083333134651184,,1.0796887576580048,0.65625,,,,
335,0.5218185186386108,0.8461538553237915,,0.8187239329020183,0.7333333333333333,,,,
336,0.5251657366752625,0.800000011920929,,0.9797677993774414,0.75,,,,
337,0.359405517578125,0.9090909361839294,,1.5662153032090929,0.6666666666666666,,,,
338,0.19056281447410583,0.9666666388511658,,1.257730484008789,0.6785714285714286,,,,
339,1.111003041267395,0.6666666865348816,,0.3331722683376736,0.8888888888888888,,,,
340,1.0629041194915771,0.6499999761581421,,0.48422268458775114,0.8095238095238095,,,,
341,0.46548593044281006,0.7692307829856873,,1.3958540195372047,0.5853658536585366,,,,
342,0.580200731754303,0.8529411554336548,,0.6822884347703722,0.75,,,,
343,1.260805606842041,0.5555555820465088,,0.782415887583857,0.7391304347826086,,,,
344,0.28759604692459106,0.8799999952316284,,0.8223052189267915,0.7586206896551724,,,,
345,0.6440333127975464,0.7307692170143127,,1.0342157151963975,0.7222222222222222,,,,
346,1.0175861120224,0.7096773982048035,,0.86475285616788,0.8181818181818182,,,,
347,1.0403740406036377,0.6896551847457886,,0.9059092203776041,0.7380952380952381,,,,
348,0.7067158222198486,0.7027027010917664,,1.8213160099127355,0.5897435897435898,,,,
349,0.7634633779525757,0.7307692170143127,,1.0163594705087167,0.6666666666666666,,,,
350,0.5216633081436157,0.8095238208770752,,1.0090833077063928,0.5769230769230769,,,,
351,0.942671000957489,0.7428571581840515,,0.5271024703979492,0.8333333333333334,,,,
352,0.4885903000831604,0.8846153616905212,,1.1290776570638021,0.6,,,,
353,0.486136794090271,0.7586206793785095,,0.8408975040211397,0.7647058823529411,,,,
354,0.9566618204116821,0.6666666865348816,,2.425612767537435,0.5416666666666666,,,,
355,1.0824570655822754,0.75,,1.3988799487843233,0.7058823529411765,,,,
356,0.6005997061729431,0.7586206793785095,,0.8271119490913723,0.7391304347826086,,,,
357,0.718804657459259,0.7419354915618896,,0.8809590657552083,0.6666666666666666,,,,
358,0.3878973126411438,0.9047619104385376,,1.6374962455347966,0.631578947368421,,,,
359,0.5484355688095093,0.8709677457809448,,0.8751056671142579,0.7,,,,
360,0.4775833487510681,0.8571428656578064,,1.356618881225586,0.7,,,,
361,0.9355882406234741,0.7142857313156128,,0.6774385158832257,0.8076923076923077,,,,
362,0.5856691002845764,0.8888888955116272,,1.6424570585552014,0.5263157894736842,,,,
363,0.5012158155441284,0.8125,,1.1507886250813801,0.6111111111111112,,,,
364,0.7059961557388306,0.7692307829856873,,2.556868133544922,0.56,,,,
365,0.6154506802558899,0.8148148059844971,,1.2233071645100912,0.7,,,,
366,0.5730121731758118,0.7586206793785095,,1.050457898308249,0.5294117647058824,,,,
367,0.7735015749931335,0.6818181872367859,,1.1331267129807245,0.5952380952380952,,,,
368,0.8097787499427795,0.6818181872367859,,0.7254649942571466,0.6818181818181818,,,,
369,0.5547632575035095,0.7647058963775635,,1.271123951879041,0.6896551724137931,,,,
370,0.7662774920463562,0.7105262875556946,,1.132280129652757,0.6538461538461539,,,,
371,0.8756815195083618,0.6486486196517944,,0.75744262108436,0.6923076923076923,,,,
372,1.2442752122879028,0.6136363744735718,,1.0321910083293915,0.671875,,,,
373,0.7021408081054688,0.6875,,0.9221151987711589,0.7333333333333333,,,,
374,1.180276870727539,0.4444444477558136,,0.9127722978591919,0.6875,,,,
375,0.3719949722290039,0.8888888955116272,,1.4563044442070856,0.6666666666666666,,,,
376,0.6029647588729858,0.7647058963775635,,1.1379920414515905,0.7142857142857143,,,,
377,0.47235438227653503,0.8666666746139526,,0.33757972717285156,0.8888888888888888,,,,
378,0.6715258955955505,0.699999988079071,,0.5109750656854539,0.8095238095238095,,,,
379,0.7447149157524109,0.7931034564971924,,1.3420022173625668,0.5853658536585366,,,,
380,0.9149881601333618,0.7333333492279053,,0.682275136311849,0.8055555555555556,,,,
381,1.1365951299667358,0.761904776096344,,0.767900798631751,0.782608695652174,,,,
382,0.6209285259246826,0.7692307829856873,,0.8168135018184267,0.6896551724137931,,,,
383,0.6518217921257019,0.8235294222831726,,0.9341047075059679,0.7222222222222222,,,,
384,1.2050374746322632,0.6296296119689941,,0.8751122734763406,0.7727272727272727,,,,
385,0.6528990268707275,0.7272727489471436,,0.9217697779337565,0.7380952380952381,,,,
386,0.9056129455566406,0.75,,1.7543073800893931,0.6153846153846154,,,,
387,0.8545958995819092,0.6595744490623474,,0.9444053791187428,0.7037037037037037,,,,
388,0.6633541584014893,0.7111111283302307,,0.9883112540611854,0.6153846153846154,,,,
389,1.0683629512786865,0.6888889074325562,,0.5551525751749674,0.8333333333333334,,,,
390,0.836700975894928,0.7599999904632568,,1.1439918518066405,0.6,,,,
391,1.070116400718689,0.5,,0.8253830180448645,0.7647058823529411,,,,
392,0.20701904594898224,0.9333333373069763,,2.3165961106618247,0.5833333333333334,,,,
393,1.0448236465454102,0.6521739363670349,,1.334406852722168,0.6764705882352942,,,,
394,0.7215575575828552,0.7169811129570007,,0.7706540149191151,0.7391304347826086,,,,
395,0.37867864966392517,0.9166666865348816,,0.9528371175130208,0.6666666666666666,,,,
396,1.0059900283813477,0.6190476417541504,,1.560337367810701,0.631578947368421,,,,
397,1.0569970607757568,0.7599999904632568,,0.8453421274820964,0.7,,,,
398,0.22816601395606995,1,,1.3547821044921875,0.7,,,,
399,0.5224276185035706,0.8421052694320679,,0.7153467031625601,0.7692307692307693,,,,
400,0.6508643627166748,0.8113207817077637,,1.7399639330412213,0.47368421052631576,,,,
401,0.439750999212265,0.8333333134651184,,1.1904774771796331,0.6111111111111112,,,,
402,0.49514350295066833,0.8999999761581421,,2.5617292022705076,0.56,,,,
403,0.5833508372306824,0.7916666865348816,,1.2172325770060222,0.7,,,,
404,0.5877575278282166,0.8571428656578064,,1.0467693104463465,0.5294117647058824,,,,
405,0.6688994765281677,0.7209302186965942,,1.162770770844959,0.5952380952380952,,,,
406,0.6209900975227356,0.8055555820465088,,0.7122573419050737,0.75,,,,
407,0.7259018421173096,0.7307692170143127,,1.254092841312803,0.6896551724137931,,,,
408,0.7427061796188354,0.75,,1.2212213369516225,0.6153846153846154,,,,
409,0.2452704757452011,0.8636363744735718,,0.7171664604773889,0.7692307692307693,,,,
410,0.42876362800598145,0.8571428656578064,,0.9908828437328339,0.671875,,,,
411,0.4723665714263916,0.8157894611358643,,0.8482686360677083,0.7333333333333333,,,,
412,0.820249080657959,0.7941176295280457,,0.9454078674316406,0.6875,,,,
413,1.194242238998413,0.6200000047683716,,1.4080352783203125,0.6666666666666666,,,,
414,0.2329235076904297,0.9166666865348816,,1.152062211717878,0.7142857142857143,,,,
415,0.7629071474075317,0.7857142686843872,,0.3481292724609375,0.8888888888888888,,,,
416,0.5083580017089844,0.8222222328186035,,0.5223257882254464,0.8095238095238095,,,,
417,0.6014968156814575,0.75,,1.321358471381955,0.5853658536585366,,,,
418,0.6775711178779602,0.7647058963775635,,0.6701649030049642,0.7777777777777778,,,,
419,0.48869019746780396,0.8500000238418579,,0.7652674135954484,0.782608695652174,,,,
420,0.5855748653411865,0.807692289352417,,0.822637755295326,0.7586206896551724,,,,
421,0.16954651474952698,0.9666666388511658,,0.9442244635687934,0.7222222222222222,,,,
422,0.6137123703956604,0.7727272510528564,,0.8780040740966797,0.7272727272727273,,,,
423,0.4203396737575531,0.8571428656578064,,0.9246414729527065,0.7619047619047619,,,,
424,1.1420600414276123,0.6451612710952759,,1.7287761492606921,0.6153846153846154,,,,
425,0.9062081575393677,0.6666666865348816,,0.9616360840974031,0.7407407407407407,,,,
426,0.6606413125991821,0.8999999761581421,,0.9663805594811072,0.6153846153846154,,,,
427,0.7054329514503479,0.75,,0.5881888071695963,0.8333333333333334,,,,
428,0.9083945751190186,0.6933333277702332,,1.1258110046386718,0.6,,,,
429,1.336210012435913,0.6744186282157898,,0.8206700717701632,0.7647058823529411,,,,
430,0.8271331787109375,0.7551020383834839,,2.3675612608591714,0.5833333333333334,,,,
431,0.606020450592041,0.7446808218955994,,1.3871805527630974,0.7058823529411765,,,,
432,1.0118376016616821,0.6842105388641357,,0.8120046698528788,0.7391304347826086,,,,
433,0.7736178040504456,0.7599999904632568,,0.9215967814127605,0.6666666666666666,,,,
434,0.42993292212486267,0.8888888955116272,,1.5659662547864412,0.631578947368421,,,,
435,0.8464181423187256,0.7435897588729858,,0.7829557418823242,0.7333333333333333,,,,
436,0.5681357979774475,0.8285714387893677,,1.334530735015869,0.7,,,,
437,0.5652544498443604,0.7931034564971924,,0.6966160994309646,0.8076923076923077,,,,
438,0.9264237284660339,0.6842105388641357,,1.776986272711503,0.47368421052631576,,,,
439,0.3658089339733124,0.9411764740943909,,1.1064669291178386,0.6111111111111112,,,,
440,0.419991672039032,0.8666666746139526,,2.599195022583008,0.56,,,,
441,0.8097039461135864,0.6666666865348816,,1.169283103942871,0.6666666666666666,,,,
442,0.5733783841133118,0.7200000286102295,,1.0315363266888786,0.5294117647058824,,,,
443,0.7479418516159058,0.7692307829856873,,1.1551929201398576,0.5714285714285714,,,,
444,1.0328775644302368,0.75,,0.7179962938482111,0.75,,,,
445,0.5839704275131226,0.8048780560493469,,1.2443414227715854,0.6896551724137931,,,,
446,0.6782506108283997,0.8500000238418579,,1.1852062665499175,0.6538461538461539,,,,
447,0.26129141449928284,0.9583333134651184,,0.6759873903714694,0.7692307692307693,,,,
448,0.5271331667900085,0.8695651888847351,,1.003578633069992,0.671875,,,,
449,0.6643491387367249,0.9444444179534912,,0.8540697733561198,0.7333333333333333,,,,
450,0.6879711151123047,0.7692307829856873,,0.9772437810897827,0.625,,,,
451,1.07036554813385,0.6153846383094788,,1.4493828879462347,0.6666666666666666,,,,
452,0.4993133544921875,0.7777777910232544,,1.1690186091831751,0.6785714285714286,,,,
453,0.5486249923706055,0.7142857313156128,,0.34991200764973956,0.8333333333333334,,1.1302987590549498,0.6683070866141733,
